"","word","freq"
"5607","repair",2
"5608","repairs",2
"5609","repeat",2
"5610","replaced",6
"5611","replenish",2
"5612","replete",3
"5613","replied",11
"5614","reply",8
"5615","represent",3
"5616","represents",5
"5617","request",108
"5618","requested",4
"5619","requesting",8
"5620","requestreservation",2
"5621","requests",17
"5622","require",12
"5623","required",35
"5624","requirement",2
"5625","requirements",2
"5626","requires",3
"5627","res",2
"5628","rescued",2
"5629","research",11
"5630","researcher",2
"5631","reservation",57
"5632","reservations",18
"5633","reservationsday",2
"5634","reserve",13
"5635","reserved",6
"5636","reservoir",10
"5637","reside",13
"5638","residence",48
"5639","residences",16
"5640","residencestyle",2
"5641","residency",2
"5642","resident",15
"5643","residential",153
"5644","residents",26
"5645","resides",7
"5646","residing",5
"5647","resolution",3
"5648","resort",11
"5649","resorts",3
"5650","resounds",3
"5651","resourceful",9
"5652","respect",31
"5653","respectable",7
"5654","respectful",94
"5655","respectively",2
"5656","respite",17
"5657","respond",10
"5658","response",3
"5659","responsible",42
"5660","responsive",4
"5661","rest",220
"5662","restaraunts",4
"5663","restaurant",399
"5664","restaurantbar",5
"5665","restaurantbars",3
"5666","restaurantes",8
"5667","restaurants",5026
"5668","restaurantsand",3
"5669","restaurantsbars",69
"5670","restaurantsbarsshops",3
"5671","restaurantscafes",9
"5672","restaurantscafesbars",4
"5673","restaurantscoffee",4
"5674","restaurantsgrocery",2
"5675","restaurantsnight",2
"5676","restaurantsnightlife",3
"5677","restaurantsshopping",7
"5678","restaurantsshops",4
"5679","restaurantsthe",3
"5680","restaurateurs",3
"5681","rested",5
"5682","restful",11
"5683","resting",8
"5684","restoration",8
"5685","restorative",2
"5686","restore",2
"5687","restored",26
"5688","restrictions",2
"5689","restroom",5
"5690","restrooms",2
"5691","restruants",2
"5692","rests",3
"5693","restuarants",7
"5694","resturants",16
"5695","results",7
"5696","retail",30
"5697","retained",2
"5698","retaining",2
"5699","retains",8
"5700","retaurants",2
"5701","retire",4
"5702","retreat",80
"5703","retreating",2
"5704","retreats",3
"5705","retro",3
"5706","return",14
"5707","returned",2
"5708","returning",6
"5709","reunions",2
"5710","réversiblechauffage",2
"5711","review",8
"5712","reviewed",3
"5713","reviews",146
"5714","reviser",2
"5715","revitalized",3
"5716","revival",2
"5717","revived",2
"5718","ribbon",10
"5719","ricardo",10
"5720","ricardos",2
"5721","rice",3
"5722","rich",40
"5723","richard",3
"5724","ride",352
"5725","rides",11
"5726","ridgewood",2
"5727","ridiculously",2
"5728","rift",2
"5729","right",1446
"5730","ring",5
"5731","rink",6
"5732","rise",72
"5733","rises",2
"5734","rite",18
"5735","riteaid",6
"5736","ritz",2
"5737","ritzy",4
"5738","river",1119
"5739","riverbank",56
"5740","rivercentral",2
"5741","rivercity",2
"5742","riverdale",3
"5743","riverfront",2
"5744","rivermin",2
"5745","riverpark",2
"5746","rivers",7
"5747","riverside",468
"5748","riverwalk",3
"5749","rivington",6
"5750","road",22
"5751","roads",2
"5752","roam",3
"5753","roaming",4
"5754","roasters",2
"5755","robes",3
"5756","robin",2
"5757","robinson",22
"5758","robust",3
"5759","rock",20
"5760","rockaway",3
"5761","rockefellar",4
"5762","rockefeller",246
"5763","rockerfeller",2
"5764","rocking",4
"5765","rockwood",5
"5766","roku",36
"5767","roll",3
"5768","rollaway",7
"5769","roller",2
"5770","rolling",4
"5771","romance",3
"5772","romantic",58
"5773","roof",383
"5774","roofdeck",33
"5775","rooftop",585
"5776","rooftops",6
"5777","room",6967
"5778","roomall",2
"5779","roomand",2
"5780","roomapartment",2
"5781","roomate",7
"5782","roomates",10
"5783","roomba",3
"5784","roombathroom",3
"5785","roomden",3
"5786","roomdining",6
"5787","roomgallerybreakfast",2
"5788","roomie",4
"5789","roomies",6
"5790","roomkitchen",15
"5791","roomkitchenbath",2
"5792","roommate",182
"5793","roommates",283
"5794","roommies",2
"5795","rooms",394
"5796","roomstudy",2
"5797","roomstwo",3
"5798","roomy",49
"5799","roosevelt",53
"5800","roost",2
"5801","rooster",109
"5802","rose",5
"5803","rosemarys",6
"5804","roset",2
"5805","rotation",2
"5806","rough",2
"5807","roughly",8
"5808","round",13
"5809","roupas",2
"5810","route",13
"5811","routes",10
"5812","row",177
"5813","rowdy",2
"5814","rowhouse",2
"5815","rubin",3
"5816","rubirosa",3
"5817","rucker",4
"5818","rug",9
"5819","rugs",10
"5820","ruin",2
"5821","rule",3
"5822","rules",28
"5823","run",42
"5824","runners",5
"5825","running",37
"5826","runningbiking",2
"5827","runs",18
"5828","rush",5
"5829","russ",19
"5830","rustic",25
"5831","ruths",14
"5832","sac",3
"5833","sacrificing",2
"5834","safe",1093
"5835","safequiet",3
"5836","safer",8
"5837","safest",47
"5838","safety",20
"5839","sage",2
"5840","saggio",7
"5841","said",8
"5842","saint",34
"5843","sak’s",3
"5844","saks",8
"5845","sala",5
"5846","sale",4
"5847","salle",4
"5848","salon",8
"5849","salons",9
"5850","salt",2
"5851","samsung",14
"5852","samuelsons",2
"5853","samuelssons",5
"5854","san",10
"5855","sanctuary",49
"5856","sandwich",5
"5857","sandwiched",6
"5858","sandwiches",3
"5859","sanguine",2
"5860","sant",2
"5861","sara",4
"5862","sarabeths",5
"5863","sarah",2
"5864","sardine",3
"5865","sat",3
"5866","satellite",5
"5867","satisfied",4
"5868","satisfy",3
"5869","saturday",9
"5870","saturdays",3
"5871","sauna",32
"5872","saunas",4
"5873","save",36
"5874","saved",2
"5875","saving",29
"5876","savings",2
"5877","savvy",3
"5878","saxon",2
"5879","say",28
"5880","says",3
"5881","sbs",2
"5882","scale",4
"5883","scandinavian",9
"5884","scanner",3
"5885","scared",2
"5886","scarrs",2
"5887","scattered",2
"5888","scenario",4
"5889","scene",70
"5890","scenery",6
"5891","scenic",28
"5892","schedule",13
"5893","schedules",3
"5894","schillers",16
"5895","schneider",3
"5896","schomberg",2
"5897","schomburg",21
"5898","school",94
"5899","schools",4
"5900","schultz",4
"5901","schulz",2
"5902","schurz",31
"5903","science",2
"5904","score",7
"5905","scores",3
"5906","scouting",4
"5907","scratch",3
"5908","screams",2
"5909","screen",253
"5910","screening",2
"5911","screenings",2
"5912","screens",13
"5913","scrn",2
"5914","scroll",2
"5915","sculpture",5
"5916","sea",30
"5917","seafood",3
"5918","seahawks",2
"5919","seamless",7
"5920","seamlessly",3
"5921","seamstress",3
"5922","seaport",120
"5923","search",18
"5924","searching",4
"5925","season",26
"5926","seasonal",5
"5927","seasoned",4
"5928","seasons",4
"5929","seat",18
"5930","seated",2
"5931","seater",4
"5932","seating",48
"5933","seatinglaptop",2
"5934","seats",19
"5935","sec",7
"5936","secluded",11
"5937","second",274
"5938","secondary",3
"5939","secondfloor",6
"5940","seconds",65
"5941","secret",12
"5942","secrets",3
"5943","secs",3
"5944","section",40
"5945","sectional",55
"5946","sectioned",5
"5947","sections",3
"5948","sector",2
"5949","secure",113
"5950","secured",20
"5951","security",123
"5952","see",345
"5953","seeing",33
"5954","seek",3
"5955","seeking",27
"5956","seeks",3
"5957","seemingly",3
"5958","seems",2
"5959","seen",16
"5960","seguido",2
"5961","segura",3
"5962","seguro",3
"5963","seinfeld",3
"5964","select",9
"5965","selected",2
"5966","selection",20
"5967","self",30
"5968","selfcontained",2
"5969","selfsufficient",2
"5970","selling",2
"5971","semester",3
"5972","semi",12
"5973","seminary",2
"5974","semiprivate",21
"5975","semiquiet",4
"5976","semistudio",2
"5977","send",60
"5978","sending",11
"5979","senegal",2
"5980","sensational",3
"5981","sense",12
"5982","sensitive",21
"5983","sep",5
"5984","separate",463
"5985","separated",71
"5986","separately",3
"5987","separates",2
"5988","separating",5
"5989","seperate",10
"5990","seperated",2
"5991","sephora",7
"5992","sept",10
"5993","september",11
"5994","serendipity",10
"5995","serene",105
"5996","serenity",11
"5997","series",4
"5998","serious",9
"5999","seriously",9
"6000","serve",10
"6001","served",5
"6002","serves",8
"6003","service",188
"6004","serviced",6
"6005","serviceelevator",2
"6006","services",42
"6007","serving",4
"6008","session",2
"6009","set",115
"6010","setback",2
"6011","sets",18
"6012","settee",2
"6013","setting",22
"6014","settings",4
"6015","settle",7
"6016","settled",2
"6017","setup",20
"6018","seven",19
"6019","several",222
"6020","seward",11
"6021","sex",21
"6022","sexy",3
"6023","sft",2
"6024","shabby",10
"6025","shack",77
"6026","shade",4
"6027","shades",14
"6028","shake",88
"6029","shampoo",26
"6030","shanghai",4
"6031","shape",7
"6032","shaped",8
"6033","share",432
"6034","shared",927
"6035","shares",7
"6036","sharing",167
"6037","sharon",4
"6038","shed",3
"6039","sheeps",2
"6040","sheet",6
"6041","sheeting",2
"6042","sheets",176
"6043","sheetstowels",4
"6044","shelf",16
"6045","shell",2
"6046","sheltered",3
"6047","shelves",22
"6048","shelving",10
"6049","sheraton",2
"6050","sheridan",4
"6051","sherlock",2
"6052","shes",6
"6053","shines",2
"6054","shiny",2
"6055","shirt",2
"6056","shoe",6
"6057","shoebox",2
"6058","shoes",23
"6059","shoot",7
"6060","shoots",20
"6061","shop",138
"6062","shoping",2
"6063","shoppers",6
"6064","shopping",1451
"6065","shoppinga",2
"6066","shoppinghudson",5
"6067","shoppingrestaurants",2
"6068","shoppings",2
"6069","shops",1093
"6070","shopsbakeriesriverfront",2
"6071","shopsrestaurants",4
"6072","shore",3
"6073","short",798
"6074","shortage",3
"6075","shorter",11
"6076","shortlong",5
"6077","shortly",2
"6078","shortterm",23
"6079","shot",4
"6080","shotgun",2
"6081","shoulders",2
"6082","shouldnt",2
"6083","show",49
"6084","showcase",3
"6085","showcases",2
"6086","showcasing",2
"6087","shower",279
"6088","showerbath",5
"6089","showerbathtub",3
"6090","showerhead",4
"6091","showers",5
"6092","showertub",4
"6093","shown",10
"6094","showroom",3
"6095","showrooms",2
"6096","shows",143
"6097","showtime",26
"6098","shredder",2
"6099","shrine",14
"6100","shui",7
"6101","shultz",3
"6102","shulz",2
"6103","shurz",10
"6104","shut",4
"6105","shutters",3
"6106","shuttle",14
"6107","shuttles",3
"6108","shy",5
"6109","siamese",2
"6110","sick",2
"6111","side",2301
"6112","sidechinatown",6
"6113","sideeast",14
"6114","sidegracie",5
"6115","sideharlem",2
"6116","sidelocated",3
"6117","sides",41
"6118","sidespanish",2
"6119","sidewalk",10
"6120","sidewalks",2
"6121","sight",15
"6122","sightings",3
"6123","sights",69
"6124","sightseeing",71
"6125","sightseeings",4
"6126","sign",6
"6127","signature",3
"6128","signed",2
"6129","significant",5
"6130","signing",2
"6131","silence",7
"6132","silent",8
"6133","silk",3
"6134","silvana",15
"6135","silver",8
"6136","silverware",7
"6137","silvias",2
"6138","similar",11
"6139","simmons",4
"6140","simple",95
"6141","simplicity",7
"6142","simplistic",2
"6143","simply",43
"6144","simulator",2
"6145","simultaneously",4
"6146","sinai",25
"6147","since",59
"6148","singer",2
"6149","singing",8
"6150","single",292
"6151","singlefamily",4
"6152","singles",42
"6153","sink",25
"6154","sinks",2
"6155","sip",5
"6156","sir",2
"6157","sirens",4
"6158","sister",12
"6159","sisters",2
"6160","sit",12
"6161","site",46
"6162","sites",85
"6163","sits",46
"6164","sitting",55
"6165","situated",300
"6166","situates",2
"6167","situation",6
"6168","situé",3
"6169","six",47
"6170","sixminute",2
"6171","sixth",9
"6172","sizable",5
"6173","size",1639
"6174","sizeable",3
"6175","sizebed",2
"6176","sized",552
"6177","skate",2
"6178","skating",12
"6179","ski",2
"6180","skies",2
"6181","skip",14
"6182","sky",45
"6183","skybedroom",2
"6184","skydiving",3
"6185","skyhigh",2
"6186","skylight",46
"6187","skylights",31
"6188","skyline",135
"6189","skylines",2
"6190","skylit",4
"6191","skyscraper",2
"6192","skyscrapers",6
"6193","slate",4
"6194","sleek",19
"6195","sleep",413
"6196","sleeper",88
"6197","sleepers",6
"6198","sleeping",161
"6199","sleeps",499
"6200","sleigh",3
"6201","slept",3
"6202","slew",8
"6203","slice",13
"6204","slide",3
"6205","sliding",16
"6206","slightly",10
"6207","slim",2
"6208","sling",2
"6209","slip",2
"6210","sloan",2
"6211","slope",6
"6212","slyvias",4
"6213","smack",13
"6214","small",723
"6215","smaller",31
"6216","smalls",9
"6217","smart",108
"6218","smartly",3
"6219","smartphone",2
"6220","smarttv",5
"6221","smells",4
"6222","smile",3
"6223","smith",11
"6224","smithsonian",6
"6225","smoke",37
"6226","smokefree",5
"6227","smoker",6
"6228","smokers",19
"6229","smokeshack",11
"6230","smoking",98
"6231","smooth",6
"6232","smoothie",2
"6233","smorgasburg",3
"6234","snack",2
"6235","snacks",17
"6236","snug",2
"6237","snuggled",2
"6238","soak",8
"6239","soaking",14
"6240","soap",23
"6241","soaring",25
"6242","soars",2
"6243","soccer",5
"6244","sociable",2
"6245","social",54
"6246","socialize",3
"6247","socializing",5
"6248","society",11
"6249","societymetropolitan",2
"6250","socrates",2
"6251","soda",2
"6252","sodastream",3
"6253","sofa",720
"6254","sofabed",60
"6255","sofas",31
"6256","sofia",2
"6257","soft",27
"6258","soggiorno",2
"6259","soha",9
"6260","soho",1353
"6261","soho’s",2
"6262","sohogreenwich",2
"6263","soholittle",2
"6264","soholower",2
"6265","sohonoho",3
"6266","sohonolita",12
"6267","sohonolitalower",2
"6268","sohos",17
"6269","sohotribeca",8
"6270","sohovillage",2
"6271","sohowest",3
"6272","solace",6
"6273","solarium",2
"6274","sole",2
"6275","soleil",2
"6276","solid",5
"6277","solitari",2
"6278","solitude",5
"6279","solo",2210
"6280","solomon",6
"6281","solos",4
"6282","solution",2
"6283","somebody",3
"6284","someone",111
"6285","someones",2
"6286","something",38
"6287","somethings",4
"6288","sometimes",24
"6289","somewhat",8
"6290","somewhere",9
"6291","son",5
"6292","sonos",11
"6293","sont",4
"6294","sony",5
"6295","soon",63
"6296","sooo",2
"6297","soothe",3
"6298","soothing",4
"6299","sophisticated",84
"6300","sophistication",5
"6301","sorry",32
"6302","sort",8
"6303","sorts",6
"6304","sottocasa",2
"6305","sought",38
"6306","soughtafter",4
"6307","soul",36
"6308","soulcycle",2
"6309","soulfood",2
"6310","souls",3
"6311","sound",66
"6312","soundproof",10
"6313","sounds",13
"6314","soundsystem",3
"6315","south",297
"6316","southeast",9
"6317","southern",46
"6318","southfacing",22
"6319","southstreet",3
"6320","southwest",5
"6321","southwestern",3
"6322","spa",46
"6323","space",2332
"6324","spaced",2
"6325","spaces",71
"6326","spacey",5
"6327","spacieux",2
"6328","spacious",2626
"6329","spaciously",4
"6330","spaciousmodern",3
"6331","spaciousness",12
"6332","spain",2
"6333","spalike",2
"6334","spanish",69
"6335","spanning",3
"6336","spans",3
"6337","spare",42
"6338","spared",5
"6339","sparkling",8
"6340","spartan",2
"6341","spas",7
"6342","speak",29
"6343","speakeasies",16
"6344","speakeasy",8
"6345","speaker",7
"6346","speakers",26
"6347","speaking",3
"6348","special",99
"6349","specially",2
"6350","specialty",8
"6351","specific",7
"6352","specifically",3
"6353","specified",2
"6354","specious",17
"6355","spectacular",111
"6356","spectacularly",2
"6357","speed",168
"6358","speedy",2
"6359","spend",100
"6360","spending",13
"6361","spends",3
"6362","spent",9
"6363","spices",4
"6364","spin",4
"6365","spiral",14
"6366","spirits",5
"6367","splendid",8
"6368","splendor",3
"6369","split",13
"6370","splitlevel",2
"6371","sporting",4
"6372","sports",22
"6373","spot",197
"6374","spotless",25
"6375","spotlessly",2
"6376","spots",144
"6377","spotted",22
"6378","spotting",4
"6379","sprawling",13
"6380","spread",12
"6381","spring",68
"6382","sprinklered",2
"6383","sqaure",2
"6384","sqbroadway",2
"6385","sqcentral",2
"6386","sqf",18
"6387","sqfsqm",2
"6388","sqft",115
"6389","sqftsqm",2
"6390","sqlincoln",2
"6391","sqm",7
"6392","sqr",6
"6393","square",4323
"6394","squareand",2
"6395","squarecolombus",2
"6396","squareeast",3
"6397","squareempire",6
"6398","squarefoot",12
"6399","squaregarden",4
"6400","squaregrand",2
"6401","squaregreenwich",2
"6402","squarehells",3
"6403","squaremidtown",6
"6404","squaremin",2
"6405","squarepenn",2
"6406","squareport",3
"6407","squares",18
"6408","squaretheater",2
"6409","squaretimes",2
"6410","squeeze",6
"6411","ssäm",6
"6412","sta",3
"6413","stable",3
"6414","stadium",86
"6415","staff",19
"6416","stage",4
"6417","stained",4
"6418","stainless",175
"6419","staircase",13
"6420","stairs",153
"6421","stall",2
"6422","ställe",2
"6423","stamsterdam",2
"6424","stand",35
"6425","standard",73
"6426","standards",36
"6427","standardscome",2
"6428","standing",8
"6429","stands",6
"6430","standup",5
"6431","stanton",5
"6432","staples",5
"6433","star",66
"6434","starbucks",201
"6435","stargazing",2
"6436","stars",16
"6437","start",30
"6438","started",7
"6439","starting",29
"6440","starts",4
"6441","starz",4
"6442","state",794
"6443","stately",2
"6444","staten",14
"6445","stateoftheart",14
"6446","states",6
"6447","station",1226
"6448","stationace",2
"6449","stationf",3
"6450","stationline",2
"6451","stationmadison",3
"6452","stationon",2
"6453","stations",315
"6454","stationssubwaysrestaurants",2
"6455","stationth",2
"6456","statue",78
"6457","status",6
"6458","statute",5
"6459","stay",1624
"6460","stayed",6
"6461","staying",230
"6462","stays",135
"6463","stcolumbus",2
"6464","steak",12
"6465","steakhouse",19
"6466","steal",21
"6467","steam",28
"6468","steamer",5
"6469","steamroom",3
"6470","stearns",2
"6471","steel",157
"6472","steinway",3
"6473","stellar",6
"6474","step",101
"6475","stepping",2
"6476","steps",1819
"6477","stereo",18
"6478","sterilize",3
"6479","stick",3
"6480","still",92
"6481","stmarks",5
"6482","stnyu",3
"6483","stock",41
"6484","stocked",168
"6485","stone",55
"6486","stone’s",2
"6487","stones",51
"6488","stonewall",5
"6489","stool",2
"6490","stools",7
"6491","stoop",3
"6492","stop",425
"6493","stopping",5
"6494","stops",390
"6495","storage",112
"6496","store",287
"6497","stores",566
"6498","storeseverything",5
"6499","storesrestaurants",4
"6500","storewest",2
"6501","storied",4
"6502","stories",9
"6503","story",146
"6504","stove",101
"6505","stoveoven",6
"6506","stovetop",2
"6507","str",7
"6508","straddles",2
"6509","straight",39
"6510","strait",2
"6511","strand",4
"6512","strangers",3
"6513","strategic",5
"6514","strategically",8
"6515","strawberry",18
"6516","stream",4
"6517","streaming",18
"6518","streams",2
"6519","street",2753
"6520","streetbroadway",3
"6521","streetlevel",2
"6522","streets",186
"6523","streetthe",3
"6524","streettime",2
"6525","streetview",2
"6526","streetwalking",2
"6527","stress",7
"6528","stretch",19
"6529","stretching",3
"6530","strict",3
"6531","strictly",6
"6532","striking",4
"6533","string",2
"6534","strip",14
"6535","strive",4
"6536","strivers",32
"6537","stroll",67
"6538","stroller",3
"6539","strolling",2
"6540","strolls",4
"6541","strong",10
"6542","stth",3
"6543","stuck",2
"6544","student",82
"6545","students",137
"6546","studies",6
"6547","studio",2097
"6548","studioloft",4
"6549","studios",22
"6550","study",43
"6551","studying",9
"6552","stuff",27
"6553","stuffy",3
"6554","stumptown",2
"6555","stunner",3
"6556","stunning",187
"6557","stunningly",6
"6558","sturdy",3
"6559","stuy",4
"6560","stuytown",2
"6561","stuyvesant",4
"6562","style",264
"6563","styled",10
"6564","styles",2
"6565","stylish",151
"6566","stylishly",17
"6567","sub",4
"6568","subject",2
"6569","sublease",9
"6570","subleasing",5
"6571","sublet",95
"6572","sublets",3
"6573","subletter",2
"6574","subletters",3
"6575","subletting",48
"6576","sublime",3
"6577","submit",6
"6578","submitting",2
"6579","subsection",3
"6580","subwaurl",2
"6581","subway",4921
"6582","subwaybus",14
"6583","subwayeasy",2
"6584","subwaymetro",7
"6585","subways",834
"6586","subwaysanything",2
"6587","subwaysbc",2
"6588","subwaysbuses",5
"6589","subwaytrains",2
"6590","subwaywalk",4
"6591","subzero",9
"6592","success",4
"6593","successful",2
"6594","sufficient",3
"6595","sugar",71
"6596","sugarhill",2
"6597","suggest",5
"6598","suggestions",9
"6599","suis",3
"6600","suit",9
"6601","suitable",60
"6602","suitcase",12
"6603","suitcases",12
"6604","suite",177
"6605","suited",25
"6606","suites",17
"6607","suits",5
"6608","sullivan",10
"6609","sum",6
"6610","summer",130
"6611","summertime",4
"6612","sumptuous",7
"6613","sun",140
"6614","sunbathe",5
"6615","sunbeds",2
"6616","sunday",14
"6617","sundays",4
"6618","sundeck",3
"6619","sundrenched",30
"6620","sunfilled",42
"6621","sunflooded",4
"6622","sunken",8
"6623","sunlight",298
"6624","sunlit",60
"6625","sunny",870
"6626","sunnyside",5
"6627","sunrise",10
"6628","sunrises",2
"6629","sunroom",3
"6630","sunset",41
"6631","sunsets",16
"6632","sunshine",42
"6633","sunshinefilled",2
"6634","sunsoaked",5
"6635","super",636
"6636","superb",21
"6637","superbly",4
"6638","superbowl",15
"6639","superclean",3
"6640","supercomfortable",3
"6641","supercozy",2
"6642","supereasy",3
"6643","superfast",6
"6644","superfoodtown",2
"6645","superhost",5
"6646","superhosts",8
"6647","superintendent",5
"6648","superior",3
"6649","supermarket",200
"6650","supermarkets",195
"6651","supermart",2
"6652","supermercados",5
"6653","supersafe",3
"6654","supper",12
"6655","supplied",8
"6656","supplies",36
"6657","supply",21
"6658","support",3
"6659","supremely",4
"6660","sur",6
"6661","sure",77
"6662","surely",3
"6663","surface",2
"6664","surgery",2
"6665","surprise",2
"6666","surprised",2
"6667","surprisingly",18
"6668","surround",37
"6669","surrounded",431
"6670","surrounding",24
"6671","surroundings",8
"6672","surroundingsinwood",2
"6673","surrounds",5
"6674","surveillance",8
"6675","sushi",40
"6676","sutton",8
"6677","suv",6
"6678","sva",5
"6679","swanky",3
"6680","sweat",3
"6681","sweeping",16
"6682","sweet",73
"6683","sweetest",3
"6684","swift",2
"6685","swimming",31
"6686","swiss",3
"6687","switch",2
"6688","sylvana",2
"6689","sylvias",60
"6690","symbolic",2
"6691","symphony",6
"6692","synagogue",2
"6693","synagogues",2
"6694","system",87
"6695","systems",5
"6696","table",412
"6697","tabledesk",3
"6698","tables",21
"6699","taboon",2
"6700","taco",11
"6701","tacos",5
"6702","tad",2
"6703","tag",2
"6704","tai",2
"6705","tail",2
"6706","tailored",2
"6707","taim",2
"6708","taiwanese",2
"6709","take",363
"6710","taken",21
"6711","takeout",2
"6712","takes",114
"6713","taking",42
"6714","található",2
"6715","talay",2
"6716","talk",8
"6717","talked",2
"6718","talking",4
"6719","tall",55
"6720","tallest",5
"6721","también",2
"6722","tanto",4
"6723","tao",8
"6724","tap",2
"6725","tapas",8
"6726","taqueria",6
"6727","target",41
"6728","tartine",3
"6729","taste",20
"6730","tasteful",24
"6731","tastefully",63
"6732","tastes",3
"6733","tastiest",2
"6734","tasting",2
"6735","tasty",10
"6736","taszo",8
"6737","tatami",2
"6738","tavern",60
"6739","taverns",2
"6740","tax",9
"6741","taxes",8
"6742","taxi",39
"6743","taxies",6
"6744","taxis",42
"6745","taylor",4
"6746","tbd",2
"6747","tea",45
"6748","teacher",6
"6749","teachers",7
"6750","teacoffee",3
"6751","teak",3
"6752","team",5
"6753","teas",7
"6754","tech",8
"6755","technically",4
"6756","technology",12
"6757","techos",2
"6758","teenager",2
"6759","television",51
"6760","televisions",8
"6761","tell",25
"6762","telling",2
"6763","temperature",2
"6764","temperpedic",5
"6765","temple",3
"6766","tempo",2
"6767","temporarily",9
"6768","temporary",21
"6769","tempur",5
"6770","tempurapedic",2
"6771","tempurpedic",69
"6772","ten",73
"6773","tenant",23
"6774","tenants",38
"6775","tend",3
"6776","tenement",58
"6777","tennis",15
"6778","tenth",2
"6779","tequila",2
"6780","tér",2
"6781","term",166
"6782","terminal",107
"6783","terminals",2
"6784","terms",12
"6785","terr",2
"6786","terra",2
"6787","terrace",347
"6788","terracebalcony",2
"6789","terraced",2
"6790","terraces",13
"6791","terrasse",3
"6792","terre",7
"6793","terrific",20
"6794","tetszeni",2
"6795","texas",2
"6796","text",7
"6797","textiles",2
"6798","textures",2
"6799","thai",32
"6800","thailand",3
"6801","thank",57
"6802","thanks",72
"6803","thanksgiving",30
"6804","thatll",3
"6805","thats",75
"6806","thave",2
"6807","thbroadway",5
"6808","thcentury",2
"6809","thcolumbus",3
"6810","theater",445
"6811","theaterbank",4
"6812","theaters",173
"6813","theatershilinebus",2
"6814","theatre",173
"6815","theatres",32
"6816","theatreth",5
"6817","theme",3
"6818","themed",3
"6819","therapy",3
"6820","thereafter",2
"6821","therefore",16
"6822","theres",191
"6823","thermostat",5
"6824","theyre",9
"6825","thfl",2
"6826","thfloor",2
"6827","thick",16
"6828","thighs",2
"6829","thin",2
"6830","thing",24
"6831","things",131
"6832","think",41
"6833","third",98
"6834","thirdfloor",8
"6835","thirty",3
"6836","thomas",7
"6837","thompkins",16
"6838","thompson",21
"6839","thong",2
"6840","thorough",2
"6841","thoroughfare",3
"6842","thoroughly",2
"6843","though",38
"6844","thought",8
"6845","thoughtful",2
"6846","thoughtfully",16
"6847","thousands",7
"6848","thread",7
"6849","three",505
"6850","threebedroom",20
"6851","threestory",3
"6852","threshold",2
"6853","thrift",4
"6854","thrilled",2
"6855","thrillist",2
"6856","thriving",14
"6857","throughout",154
"6858","throw",59
"6859","thrown",2
"6860","throws",2
"6861","thru",22
"6862","thst",2
"6863","thstreet",2
"6864","thth",8
"6865","thurl",11
"6866","thus",12
"6867","ticket",5
"6868","tickets",6
"6869","tide",4
"6870","tided",4
"6871","tidy",42
"6872","tiendas",2
"6873","tier",3
"6874","tiffanys",3
"6875","tiger",4
"6876","tight",8
"6877","til",5
"6878","tile",19
"6879","tiled",12
"6880","tiles",8
"6881","tiling",2
"6882","till",15
"6883","timber",5
"6884","time",936
"6885","timeless",9
"6886","timeout",3
"6887","timer",2
"6888","timers",3
"6889","times",2177
"6890","timeshare",16
"6891","timesquare",15
"6892","timessquare",5
"6893","timessquaremidtown",2
"6894","tin",13
"6895","tiny",40
"6896","tio",2
"6897","tip",18
"6898","tips",26
"6899","tired",4
"6900","title",6
"6901","tkts",6
"6902","toast",5
"6903","toaster",28
"6904","toasty",2
"6905","today",10
"6906","toddler",22
"6907","toddlers",7
"6908","todos",3
"6909","tofrom",6
"6910","together",48
"6911","toilet",46
"6912","toiletries",50
"6913","toilets",2
"6914","toiletshower",3
"6915","told",2
"6916","tom",9
"6917","tomb",3
"6918","tomkins",9
"6919","tomorrow",2
"6920","tompkin",3
"6921","tompkins",219
"6922","toms",3
"6923","ton",50
"6924","tonalli",6
"6925","tone",3
"6926","tones",5
"6927","tons",510
"6928","tony",4
"6929","took",6
"6930","tools",6
"6931","tooth",3
"6932","toothbrush",2
"6933","toothpaste",2
"6934","top",558
"6935","topflight",2
"6936","topfloor",16
"6937","topnotch",3
"6938","topoftheline",4
"6939","topped",2
"6940","topper",8
"6941","toppers",2
"6942","topquality",2
"6943","toprated",5
"6944","tops",22
"6945","toptier",2
"6946","toro",2
"6947","torrefaction",4
"6948","total",75
"6949","totally",38
"6950","totalmente",2
"6951","totime",2
"6952","totto",10
"6953","touch",27
"6954","touches",20
"6955","tough",3
"6956","tour",34
"6957","touring",20
"6958","tourism",17
"6959","tourist",197
"6960","touristic",20
"6961","tourists",79
"6962","touristy",18
"6963","tours",20
"6964","tout",4
"6965","toward",3
"6966","towards",10
"6967","towel",16
"6968","towels",359
"6969","tower",110
"6970","towers",26
"6971","town",281
"6972","townhome",6
"6973","townhouse",275
"6974","townhouses",11
"6975","townlittle",2
"6976","toy",3
"6977","toys",13
"6978","track",18
"6979","tracks",2
"6980","trade",175
"6981","trader",65
"6982","traders",3
"6983","tradition",3
"6984","traditional",49
"6985","traffic",20
"6986","trail",7
"6987","trails",19
"6988","train",2436
"6989","trainbus",6
"6990","traincentral",2
"6991","trained",5
"6992","trainmetro",2
"6993","trains",1566
"6994","trainsbuses",3
"6995","trainsth",2
"6996","trainth",2
"6997","trainurl",3
"6998","tram",23
"6999","trampoline",2
"7000","tramway",2
"7001","tranquil",45
